original,augmented,food,service,place,cost,source_index,similarity
"quán nổi tiếng và lúc nào cũng đông khách, không khí nhộn nhịp. nhân viên phục vụ nhanh nhẹn, lanh tay, nhưng món lên hơi lâu do khách đông. về chất lượng thì vị lẩu ổn, không quá xuất sắc nhưng đáng thử, tụi mình đi 3 người, gọi thêm vài món khác nữa hết tầm 600 vnd. quán hơi chật, bàn kê sát nhau nên ra vào hơi khó, ai đi đông thì nên đặt trước cho chắc nhé.","quán nổi tiếng nên lúc nào cũng đông khách và khá nhộn nhịp. nhân viên phục vụ nhanh nhẹn nhưng món lên hơi lâu vì khách đông. vị lẩu khá ổn, không quá nổi bật nhưng vẫn đáng thử. tụi mình đi 3 người gọi thêm vài món khác hết tầm 600 vnd. quán hơi chật, bàn kê sát nhau nên đi lại hơi khó, ai đi đông nên đặt trước.",3,2,1,3,9.0,0.96361834
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","đồ ăn có món ngon nhưng cũng có món chế biến chưa tới, nhân viên phục vụ nhanh nhẹn và thái độ tốt, view đẹp nhìn xuống ngã 5 và cây cầu, giá mỗi món khoảng 150 đến 200 vnd",3,2,2,3,10.0,0.96141297
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","món ăn ở đây có món ngon, có món nấu chưa tới, nhân viên nhanh nhẹn và thái độ ổn, view nhìn xuống ngã 5 và cầu khá đẹp, giá dao động khoảng 150 200 vnd một món",3,2,2,3,10.0,0.900946
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","đồ ăn có món khá ngon nhưng cũng có món làm chưa tới, nhân viên phục vụ nhanh và thái độ tốt, view nhìn xuống ngã 5 với cây cầu khá đẹp, giá mỗi món tầm 150 đến 200 vnd",3,2,2,3,10.0,0.9189414
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","món ăn có món ngon, có món chế biến chưa đạt lắm, nhân viên nhanh nhẹn và phục vụ tốt, view nhìn xuống ngã 5 và cây cầu khá đẹp, giá khoảng 150 200 vnd một món",3,2,2,3,10.0,0.93244445
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","đồ ăn có món ngon nhưng cũng có món chưa chế biến tới, nhân viên nhanh nhẹn và thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá dao động 150 đến 200 vnd cho mỗi món",3,2,2,3,10.0,0.96275747
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","món ăn ở đây có món ngon, cũng có món nấu chưa tới, nhân viên nhanh nhẹn và thái độ tốt, view nhìn xuống ngã 5 và cây cầu khá đẹp, giá khoảng 150 200 vnd một món",3,2,2,3,10.0,0.8981143
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","đồ ăn có món ổn nhưng cũng có món chế biến chưa tới, nhân viên phục vụ nhanh nhẹn và thái độ tốt, view nhìn xuống ngã 5 và cầu khá đẹp, giá mỗi món khoảng 150 đến 200 vnd",3,2,2,3,10.0,0.94554955
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","món ăn có món ngon, có món chưa nấu tới, nhân viên nhanh nhẹn và thái độ phục vụ tốt, view nhìn xuống ngã 5 và cầu khá đẹp, giá tầm 150 200 vnd mỗi món",3,2,2,3,10.0,0.9124448
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","đồ ăn có món khá ngon nhưng cũng có món làm chưa tới, nhân viên phục vụ nhanh nhẹn và thái độ tốt, view nhìn xuống ngã 5 và cây cầu đẹp, giá dao động khoảng 150 200 vnd món",3,2,2,3,10.0,0.89895356
"đồ ăn có món ngon món chế biến chưa tới, nhân viên nhanh nhẹn thái độ tốt, view đẹp nhìn xuống ngã 5 và cầu, giá cả dao động 150 200 vnd món","món ăn ở đây có món ngon có món chưa chế biến tới, nhân viên nhanh nhẹn và thái độ tốt, view nhìn xuống ngã 5 và cầu khá đẹp, giá mỗi món khoảng 150 200 vnd",3,2,2,3,10.0,0.9415279
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng thì có huyết đầy đủ nhưng chiều tối lại không còn. quán khá đông và không có khăn giấy, chỉ có khăn ướt. nếu đi sáng sớm thì nên chuẩn bị tiền lẻ vì buổi sáng chưa có đủ tiền thối nên hơi bất tiện, hoặc có thể chuyển khoản. mọi người có thể ghé thử xem khẩu vị hợp không, mình thấy ăn vừa vị ổn. giá 45 vnd cho một tô thường, ăn nhiều trong tuần thì cũng hơi tốn",2,1,1,3,11.0,0.97109973
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây ăn khá ngon và đầy đủ. buổi sáng đi ăn thì có huyết đầy đủ nhưng đến chiều tối lại không còn. quán khá đông và chỉ có khăn ướt chứ không có khăn giấy. nếu đi sáng sớm nên chuẩn bị tiền lẻ vì chưa có đủ tiền thối, hơi bất tiện, hoặc có thể chuyển khoản. mọi người ghé thử xem khẩu vị ra sao, mình thấy ăn khá vừa vị. giá 45 vnd cho tô thường, ăn nhiều trong tuần thì cũng hơi tốn",2,1,1,3,11.0,0.97071296
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây khá ngon và topping đầy đủ. buổi sáng ăn thì có huyết nhưng chiều tối lại không có. quán khá đông và không chuẩn bị khăn giấy, chỉ có khăn ướt. nếu đi sớm nên mang theo tiền lẻ vì sáng chưa có đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản cũng được. mọi người ghé thử xem khẩu vị thế nào, mình thấy ăn vừa vị ổn. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.9744253
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây ăn khá ngon và đầy đủ topping. buổi sáng có huyết nhưng chiều tối lại hết. quán khá đông và không có khăn giấy, chỉ có khăn ướt. nếu đi sáng sớm nên chuẩn bị tiền lẻ vì chưa có tiền thối đủ nên hơi bất tiện, hoặc chuyển khoản cũng được. mọi người ghé thử xem khẩu vị hợp không, mình thấy ăn vừa vị ổn. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.953412
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng thì có huyết nhưng chiều tối lại không còn. quán khá đông và chỉ có khăn ướt chứ không có khăn giấy. nếu đi sáng sớm nên chuẩn bị tiền lẻ vì chưa có tiền thối đủ nên hơi bất tiện, hoặc có thể chuyển khoản. mọi người ghé thử xem khẩu vị thế nào, mình thấy ăn vừa vị. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.9625362
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây ăn khá ngon và đầy đủ topping. buổi sáng thì có huyết nhưng chiều tối lại không có. quán khá đông và không có khăn giấy, chỉ chuẩn bị khăn ướt. nếu đi sớm nên mang theo tiền lẻ vì buổi sáng chưa có tiền thối đủ nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử xem khẩu vị thế nào, mình thấy ăn khá vừa miệng. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.9591905
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây khá ngon và đầy đủ. buổi sáng đi ăn thì có huyết nhưng chiều tối lại không có. quán khá đông và không có khăn giấy, chỉ có khăn ướt. nếu đi sáng sớm nên chuẩn bị tiền lẻ vì chưa có tiền thối đủ nên hơi bất tiện, hoặc chuyển khoản. mọi người ghé thử xem khẩu vị ra sao, mình thấy ăn vừa vị ổn. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.96535075
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây ăn khá ngon và đầy đủ. buổi sáng có huyết nhưng chiều tối lại không còn. quán khá đông và chỉ có khăn ướt chứ không có khăn giấy. nếu đi sớm nên chuẩn bị tiền lẻ vì buổi sáng chưa có tiền thối đủ nên hơi bất tiện, hoặc chuyển khoản cũng được. mọi người ghé thử xem khẩu vị thế nào, mình thấy ăn vừa miệng. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.9567154
"bánh canh ở đây khá ngon và đầy đủ. đi buổi sáng, đầy đủ có huyết. nhưng chiều tối lại không có, theo mình thấy khá đông và không có khăn giấy, chỉ có khăn ướt. nếu mọi người đi sáng sớm thì chuẩn bị tiền lẻ, sáng sớm chưa đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản vẫn được. mọi người ghé thử khẩu vị xem như nào, theo mình thấy ăn vừa vị ổn, giá là 45 vnd cho tô thường. tuần ăn nhiều tiền cũng hơi chua","bánh canh ở đây khá ngon và đầy đủ topping. buổi sáng ăn thì có huyết nhưng chiều tối lại hết. quán khá đông và không có khăn giấy, chỉ có khăn ướt. nếu đi sáng sớm nên chuẩn bị tiền lẻ vì chưa có đủ tiền thối nên hơi bất tiện, hoặc chuyển khoản. mọi người ghé thử xem khẩu vị ra sao, mình thấy ăn vừa vị ổn. giá 45 vnd cho tô thường, ăn nhiều trong tuần cũng hơi tốn",2,1,1,3,11.0,0.957113
