rating,text,word_count,food,service,place,cost,count
1 sao,thật sự mở được cái mặt bằng to đến vậy ngay mặt tiền đường mà không có nổi cái thái độ phục vụ à ? nhân viên lớn hơn ai mà kêu t bằng đứa? t quên check google map trước khi đi ăn là sai lầm đồ ăn thì bình thường không đến nổi ngon mà thái độ phục vụ vậy à ? tưởng quán mình nổi tiếng hay gì lắm ấy ? t hỏi pass wf lần 1 cũng không trả lời l2 nói như ăn cướp không nghe được t cũng không thèm hỏi lại xưng anh với t 1 lần nữa là t hỏi lại m lớn hơn ai rồi đó quán to mặt bằng cũng không nhỏ mà không train lại được nhân viên thì đóng cửa là chuyện sớm hay muộn bye 1 lần không bao giờ thèm ghé lại,146,3,1,2,0,10
3 sao,"món ăn tuy đa dạng, nhưng thuộc loại bình thường. giá cả chấp nhận được. vị trí khá lý tưởng. chờ món ăn khá lâu. khi quán đông khách, phục vụ không được chu đáo, chậm chạp. chất lượng món ăn bình thường. có những món nguyên liệu không được mới, có mùi hôi.",54,2,1,2,2,10
4 sao,"quán này hoạt động cũng khá lâu rồi. đã từng đến khi quán mới mở. lâu lắm rồi mới quay trở lại. không gian rộng rãi thoáng mát, có phòng riêng để tiếp khách, bàn công việc. đồ ăn cũng tạm ổn. phục vụ còn chưa chuyên nghiệp và niềm nở lắm!",52,3,1,2,0,10
4 sao,"thức ăn ổn, giá hợp lý. phục vụ hơi chán. quán yên tĩnh, không nhạc xập xình",17,2,1,2,2,10
5 sao,"không gian thoáng mát, dịch vụ ổn, rau tươi sạch sẽ, điểm sáng là nước lẩu tomyum và chao rất ngon, mọi người nên trải nghiệm",26,2,3,2,0,10
3 sao,"đồ ăn ổn nè, quán đẹp và sạch sẽ, mỗi tội sao xe tôi bị bảo vệ gác chân trong khi ngồi ngay bên cạnh nên không vui chút hehe",30,3,1,2,0,10
4 sao,"đồ ăn tạm ổn, bầu không khí nhà hàng rất tốt, không gian đẹp. dịch vụ thì không đánh giá cao mình sẽ quay lại trải nghiệm lần tới",29,3,1,2,0,10
5 sao,"quán có nhiều món ngon, không gian thoáng mát, đac ủng hộ nhiều lần. có máy gấp thú cho trẻ em. gần công viên tươi xanh",26,2,3,2,0,10
5 sao,"mỳ ngon, không gian yên tĩnh thoải mái, phục vụ ổn",11,2,3,2,0,10
5 sao,"món ăn ngon, phục vụ ổn, view thoáng, ngắm máy bay. thích hợp cho gia đình",16,2,3,2,0,10
4 sao,"món ăn ngon nhưng phải chờ quá lâu, và ngộ đời nhất là đã ra món chậm rồi, mang ra 1 dĩa, người kia ăn xong lâu rồi mới có dĩa còn lại. giá ổn nên thấy nhiều bạn trẻ vô và mang cả hoa và quà, mặc đồ rất đẹp. không gian nhỏ xinh, dễ thương. biết là quán đông, ngon, giá tốt nhưng để chờ cả 40-45 phút để ra 1 món ăn và 2 đĩa chênh lệch là không đáng. nên mua grab về nhà ăn cho khoẻ.",91,2,1,2,2,10
5 sao,"quán rộng rãi, thoáng mát, đô ăn ngon và nhân viên ổn",12,2,3,2,0,10
4 sao,"quán ngon, không gian rộng thoải mái, giá khá hợp lý, nhân viên nhiệt tình nhưng kiu nhân viên hơi lâu, nên phân bổ vị trí phía dưới sẽ ổn hơn. -1 điểm nhạc dở quá à loa nghe không đã dóng cái loa phát thanh hồi đó z á còn lại thì tuyệt vời. 910",56,2,1,2,2,10
5 sao,chiều lại ghé ghiền rau quả là ghiền từ không gian tới nước lẩu nơi đây. nhân viên thì quá là ổn,22,2,3,2,0,10
4 sao,"quán đồ ăn hơi đắt. phục vụ ổn. không gian nhậu phù hợp với nhóm bạn bè, tổ chức sinh nhật.",21,1,2,2,1,11
4 sao,"theo mình thì cách bài trí của quán rất phù hợp với ăn cùng gia đình,bạn bè hay người thân bầu không khí thì cũng yên tĩnh phù hợp các bạn sinh viên ngồi bàn việc nhóm hay ngồi lại làm việc đồ ăn thì theo mình là ở mức ổn . mình có chút góp ý là quán nên xịt mũi định kỳ chứ hôm mình đến quán có vài con mũi như vậy khiến cho trải nghiệm của của khách hàng trở nên tệ hơn",87,3,0,1,0,11
3 sao,"thức ăn bình thường, vị trí hơi khó tìm",9,3,0,1,0,11
1 sao,"quán sạch nhưng chất lượng đồ ăn có vẻ không ổn, ăn vị nhạt, bonus thêm 1 con kiến và 1 cái cánh của con gì đó. tận 35 vnd 1 tô còn thua tô bún bò bình thường nữa, chê mạnh",42,1,0,2,1,11
2 sao,"mình đi ăn cách đây 2 ngày, mình đi 2 người lúc đó quán khá đông, ngồi ở bên không quán, mình chưa vào bên trong quán cũng như ở trên lầu, nên mình sẽ không recommend ở trong, nhưng trải nghiệm của mình cực kì tệ, mình ngồi ăn được 1 lúc thì có chuột bò ngang hẳn lên chân mình, sau đó gián bay ngang mình rồi 2-3 con bò hẳn lên đầu, lên người mình, lúc đấy mình thật sự chỉ muốn đứng dậy bỏ về, còn về đồ ăn mình chấm 610, bỏ qua vấn đề đồ ăn nói về trải nghiệm bị chuột bò lên chân, gián chui hẳn vào lưng áo, bay lên đầu bò lúc nhúc, mình thật sự ám ảnh, mình sẽ không quay lại lần 2 trừ khi quán cải thiện được chất lượng không gian bên ngoài.",147,3,0,1,0,11
4 sao,"một quán ăn món quảng nằm nhỏ gọn trong chung cư cổ. không gian trang trí đẹp, hoài niệm, gợi lên vẻ bình dị thôn quê. menu các món mì quảng, bánh bèo, bún thịt nướng. giá cao hơn mặt bằng chung 70 vnd. khẩu phần ít, kêu 1 món ăn không no. nêm nếm hơi đậm vị. nhân viên siêu thân thiện, nói chuyện nhẹ nhàng.",67,1,2,2,1,11
4 sao,"đồ ăn trung bình, giá hơi cao, dịch vụ tốt, quang cảnh đẹp, bầu không khí thân thiện, thuận tiện họp nhóm",22,1,2,2,1,11
5 sao,"không gian quá thoáng, đồ ăn ổn",7,3,0,1,0,11
2 sao,"một dĩa đơn giản này là 0. rất ít dưa chua, một xiên thiệt xay nướng còn lẫn dằm xương, tấm rời khô nhưng lại hôi. cơm bới ít òm, không có lấy 1 chén canh nhỏ. trong khi quanh đó có mấy quán cơm bình dân hơn mà đầy đủ canh rau củ quả này nọ mà ăn no nê. còn phần cơm này ăn loáng cái là hết. cô chủ cũng tươi cười, quán rộng, tương đối gọn gàng, nhưng mình hiểu sao lại ít khách. 1 lần rồi thôi mà cũng xót tiền qué.",97,1,2,2,1,11
5 sao,"1 lựa chọn tốt cho khu bình thạnh. quán view cũng tương đối, cuối tuần hơi đông và ồn. nên book bàn trước. đồ uống không quá đặc biệt nhưng so với giá thì ổn. đôi lúc mở nhạc hơi tà phế lù không có gout lắm còn có cả quảng cáo",52,3,0,1,0,11
2 sao,"đồ ăn thì có món cũng được và không hề rẻ nhé, đĩa rau kho quẹt 109 vnd,bia ken lon nhỏ mà 26 vndlon là rất mắc nhé",28,1,0,2,1,11
4 sao,"nằm ở vị trí đắc địa ngay đầu lê quý đôn võ thị sáu.rất rộng rãi,bài trí đẹp,có nhiều khu vực riêng,vip.nhân viên trẻ lịch sự,lể phép.món ăn không nhiều lựa chọn,chế biến trang trí món bình thường.giá cả có một số món cao,nấu nướng trung bình.không thích hợp lắm cho dạng vip sành ăn.",55,1,2,2,1,11
4 sao,"gần nhà chứ mình toàn qua ăn sáng chứ chưa nhậu bên này bao giờ. menu ăn sáng thì chỉ 4 món thôi: hủ tiếu, bún bò, bún mọc, mì quảng, mà nấu vị hơi ngọt chắc đầu bếp người miền tây, nguyên liệu cũng chưa tươi ngon lắm. không gian rộng rãi thoáng nên ăn sáng cũng thoải mái dễ chịu, nhân viên phục vụ đông lắm nên phục vụ nhanh, đầy đủ, nhiệt tình. giá cũng không rẻ nhé, mình nhớ khoảng 60-70 vndphần thì phải.",88,1,2,2,1,11
5 sao,"quán chill chill, đồ ăn làm khá ngon nhưng món lẩu thì hơi tệ. giá cả thì hơi mắc một chút, phần gửi xe máy dưới hầm thì bảo vệ hơi khó chịu.",33,1,0,2,1,11
5 sao,"quán hơi nhỏ, nhma bún đậu ăn cũng được, sẽ ghé lần sau",13,3,0,1,0,11
3 sao,"bình thường, , hơi hôi mùi bùn, nhiều muỗi, ăn được",11,3,0,1,0,11
4 sao,"buffet số lượng món cũng khá nhiều nhưng cảm giác chỉ có một số món hấp dẫn và tươi như sashimi, cá mú, một số loại ốc và cua, còn lại nặng về gia vị hoặc món chiên xào nặng bụng, nước chấm cũng khá chán. mình thấy giá tầm 520 vnd một người hơi cao so với chất lượng, ngoài ra nước uống tính riêng, tráng miệng cũng ít món. không gian thì sạch sẽ và cũng tương đối rộng rãi.",82,1,0,2,1,11
5 sao,"đồ ăn hải sản ổn nhưng bàn đặt ngồi xác nhau không thoải mái , đã ăn nhiều lần cùng bạn bè và gia đình . mong poseidon gv mỗi bàn nên để 2 cây bóp cua ghẹ vì 1 cây không đủ phục vụ cho bàn trên 6 người ăn .",52,3,0,1,0,11
4 sao,không gian quán rộng rãi mát mẻ nhưng với giá 35 vnd 1 tô hủ tiếu heo thì mình thấy không có gì quá nổi bật thậm chí là thấy hơi ít và không ngon bằng mấy nơi khác. muốn ăn nhiều thì phải gọi tô 50 vnd trở lên,50,1,0,2,1,11
3 sao,"quán ở vị trí khá dễ tìm. trang trí khá dễ thương, tạo cảm giác ấm áp. nhân viên phục vụ tận tình. thức ăn trang trí đẹp - có lẽ mình ăn không hợp vị nên thấy thức ăn không ngon lắm giá thức ăn hơi cao",48,1,2,2,1,11
1 sao,"tệ! bò mỹ thiệt đó mà cắt vụn. 3 miếng mỏng dính mà note 220g bò mỏng. quá chín. sốt phomai . nguội lạnh, tanh tanh, loãng lèo, 1 người thích ăn sốt phomai như m không chấp nhận được sốt này. tệ hại. giá bình thường. đắt so với chất lượng. tiếc tiền ráng ăn hết chứ dở quá bonus thêm rau củ lạnh tanh như đút trong tủ lạnh ra. 1 trải nghiệm cực kỳ tệ. được cái cửa hàng sạch, ít khách nên cũng thoải mái có 2 nhân viên quầy kiêm bếp",96,1,0,2,1,11
2 sao,"không nên ăn hải sản ở đây vì không tươi. được cái bày trí đẹp , giá khá cao.",19,1,0,2,1,11
5 sao,"thức uống: tương đối, hồng trà không đậm trà lắm không gian quán: rộng rãi, khá yên tĩnh, có nhiều ổ điện thích hợp làm việc, decor đẹp nhìu góc sống ảo. phục vụ: khá nhanh. giá cả: hơi cao",40,1,2,2,1,11
1 sao,không gian quán tạm ổn. được. đẹp. nhưng đồ ăn thì dở. nghêu cát không. giá đắt. lẩu tá lả tưởng lẩu cá viên chiên.,25,1,0,2,1,11
4 sao,"nhân viên, bảo vệ dễ thương, cà phê đậm quá so với mình mình gọi bạc xĩu, giá hơi chát nhưng quán decor chill, đẹp, rủ bạn bè việc nhóm rất hợp",32,1,2,2,1,11
5 sao,"đồ uống dở siêu mắc từ 40 vnd-60 vnd không đáng đồ tiền, ai muốn vào nên cân nhắc như được cái view ổn",24,1,0,2,1,11
3 sao,"không gian tốt, đồ ăn cải thiện nhưng bật nhạc ồn ào sập sình không phù hợp với không gian",20,3,0,1,0,11
1 sao,"nhà mình gần đây, quán hơi khuất trên dg pvt. không gian cũng rộng rãi. nay mình ăn thử 2 tô, giá cũng khá cao 135 vnd với 129 vnd 1 tô mì ramen, coca 25 vnd, thuế thuế 8. chuyện không có gì cho đến khi mình ăn hết tô thì thấy có con gì đó trong tô bạn mình chưa ăn xong thấy vậy bỏ luôn không ăn nữa. có gọi nhân viên ra giải quyết, nhân viên với đầu bếp xin lỗi và không tính tiền 1 tô này, mình cũng không muốn đôi co với quán nhiều. nói chung không bao giờ quay lại huhu",109,1,2,2,1,11
4 sao,"quán đẹp, không gian hợp để làm việc một mình, nhà vệ sinh sạch đẹp.v.v. chỉ có điểm trừ là nước uống tạm, giá hơi đắt và không có đồ lót ly dẫn đến bàn ướt tèm lắm hết trơn",40,1,0,2,1,11
5 sao,"có trãi nghiệm qua không gian có hơi chật hẹp, em đi ăn với any khi đi về thì mùi đồ nướng bám cả người nhưng nói về đồ ăn thì ổn dùng được nên đổi lại không tệ",39,3,0,1,0,11
4 sao,"không gian sân thượng : thoáng mát, view lí tưởng - âm nhạc không họp gu món ăn món gỏi xoài tôm ngon gà nướng thấm vị đồ ăn kem : cải chua ăn bắt miệng mực sửa chiên bột : gòn, thơm béo - món cơm chiên cá mặn : cơm khô quá, thiếu vị cá, tỏi chiên cháy đắng hào nướng phô mai : hào nướng quá chín, con hào nhỏ không có thịt ốc nướng tiêu : lạt, không đậm vị dịch vụ phụ vụ nhiệt tình, lên món cũng nhanh - quán không có chổ để xe nên gửi gần đó phí cao",107,1,2,2,1,11
4 sao,"thực đơn phong phú từ rừng tới biển, không gian khá sang trọng phúc hợp cho tiếp khách hay gia đình, có phòng riêng karaoke đầy đủ, giá cả hơi cao vì vị trí trung tâm . món ăn sau này không được ngon như trước món xôi le le",50,1,0,2,1,11
4 sao,"đồ ăn bình thường, quán hơi chật, ngồi sát nhau",10,3,0,1,0,11
5 sao,"không gian đẹp. dễ trò chuyện. hôm mình đi cũng hơi trễ, trên tầng nhân viên hơi khó tìm mong quán cải thiện",23,0,1,2,0,12
5 sao,"view ổn mát mẻ. đồ uống trang trí đẹp và ngon. mình uống trà dâu và kombucha thơm. nhân viên nhiệt tình, lịch sự. đậu xe tốn 6 vnd.",29,2,2,2,3,12
4 sao,"quán rộng rãi, thoáng, phục vu nhanh. phục vụ các món mì đặc trưng của nhật. hương vị ngon. nhân viên thân thiện. xe máy gửi trước quán. đi ô tô có thể gửi bên siêu thị emart phía đối diện giá trung bình từ 100 vndngười.",47,2,2,2,3,12
5 sao,"quán ăn sáng sủa, sạch sẽ, nhân viên nhiệt tình ,thân thiện, giá của mì tạm ổn không quá cao cũng không thấp. sợi mì dai, thơm, nước lèo đậm đà, béo, thơm. nói chung là ổn.",37,2,2,2,3,12
4 sao,"không gian hơi cũ nhưng thoáng mát, đẹp khi trời không mưa, chứ trời mưa thì hơi vất vả vì chỉ có 1 cây dù to tại trung tâm. đồ ăn nấu hơi mặn hơn chi nhánh bên quận phục vụ tốt.",42,1,2,1,0,12
3 sao,"nhà hàng nhỏ, rất đông khách và thường phải chờ đợi để có bàn trống. cũng chung hệ thống nhưng cách trình bày món ăn và độ tươi ngon của món ăn không bằng chi nhánh phan xích long. nhân viên phục vụ chu đáo, nhiệt tình, nhanh nhẹn.",49,1,2,1,0,12
5 sao,"quán nhỏ hẹp nằm trên đường nguyễn thái sơn đoạn gần ngã tư phan văn trị. bán cũng lâu đời rồi sau này sửa chữa lại khang trang hơn, vẫn những người cũ bán nên chất lượng không thay đổi. tô canh bún 35 vnd có riêu cua đồng, đậu hủ, huyết, da heo và 1 dĩa rau muống luộc còn giòn xanh rì ăn rất đã . ai thích ăn thêm huyết đậu hủ kêu thêm 30 vndtô 2 thứ. nấu đậm đà, có nước me và tắc để thêm vào nếu thích vị chua nhẹ. quán gọn gàng sạch sẽ. nhân viên phục vụ nhanh nhẹn nhiệt tình. mặt tiền đường đông đúc nên xe có thể đậu bên vincom phan văn trị thu phí 30 vnd đi bộ qua xíu.",133,2,2,2,3,12
